Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Station Utilization (%),Distance to Nearest Station (km),Demand Score,Coverage Score,Congestion Risk,Expansion Priority Index,Expansion Recommendation,EV Growth (%),Charging Sessions,Revenue,Queue Length,Average Charging Time (min),City,EV Population,Expansion Priority
EVS01669,34.141395,-118.313399,"2836 Los Angeles Ave, Los Angeles",2,0.45,0,16.97,83,4,50,CHAdeMO,2015,1,4.7,1,Annually,55.333333333333336,16.97,62.38571428571428,15.150000000000007,High,75.40178571428571,Build New Fast Charging Station,38,48,1080.0,6,42,Los Angeles,16585,1
EVS01670,55.815717,37.61117,"6846 Moscow Ave, Moscow",2,0.45,1,14.96,75,1,50,"CCS, CHAdeMO",2013,1,3.7,1,Monthly,50.0,14.96,56.78571428571427,25.2,Medium,67.64428571428572,Upgrade Existing Station,24,68,1530.0,5,62,Moscow,26559,1
EVS01671,-84.897868,-131.135683,"6862 Random Rd, City 10, Country",2,0.21,0,11.73,69,4,150,"CCS, Tesla",2014,1,5.0,6,Quarterly,46.0,11.73,61.157142857142844,41.349999999999994,Medium,62.240357142857135,Upgrade Existing Station,42,91,2866.5,5,59,Country,41059,1
EVS01672,-23.658571,-46.597572,"3952 São Paulo Ave, São Paulo",2,0.34,1,1.95,11,3,350,"CCS, CHAdeMO",2016,1,4.0,1,Quarterly,7.333333333333333,1.95,37.7,90.25,Very Low,21.2425,No Immediate Action,16,61,7259.000000000001,1,66,São Paulo,34742,0
EVS01673,55.715042,37.505137,"8576 Moscow Ave, Moscow",1,0.4,0,10.66,37,3,22,"CCS, Tesla",2016,0,4.2,4,Annually,24.666666666666668,10.66,27.785714285714285,46.699999999999996,Very Low,39.019285714285715,Monitor Demand,21,61,536.8000000000001,2,60,Moscow,5133,0
EVS01674,18.952585,72.905233,"8471 Mumbai Ave, Mumbai",0,0.3,2,15.64,56,1,50,"CHAdeMO, Tesla",2013,1,4.5,7,Quarterly,37.333333333333336,15.64,43.48571428571429,21.799999999999997,Low,58.76428571428571,Upgrade Existing Station,39,124,1859.9999999999998,4,66,Mumbai,15663,0
EVS01675,52.572004,13.462625,"6199 Berlin Ave, Berlin",1,0.15,2,6.13,53,3,350,"CCS, Tesla",2020,0,3.9,5,Monthly,35.333333333333336,6.13,67.10000000000001,69.35,Low,50.8175,Upgrade Existing Station,30,46,2415.0,4,39,Berlin,22754,0
EVS01676,-23.515273,-46.505996,"9857 São Paulo Ave, São Paulo",1,0.21,1,16.36,12,1,150,"CHAdeMO, Type 2",2020,0,4.8,9,Monthly,8.0,16.36,21.257142857142856,18.200000000000006,Very Low,40.132857142857134,Monitor Demand,40,77,2425.4999999999995,1,84,São Paulo,4972,0
EVS01677,-23.655114,-46.628817,"2993 São Paulo Ave, São Paulo",2,0.28,0,11.85,44,0,150,CCS,2013,1,3.3,10,Quarterly,29.333333333333332,11.85,43.65714285714286,40.75,Low,49.20035714285714,Monitor Demand,33,65,2730.0000000000005,3,87,São Paulo,6295,0
EVS01678,13.758344,100.459164,"8387 Bangkok Ave, Bangkok",2,0.18,1,18.84,74,4,22,Type 2,2022,1,4.6,2,Monthly,49.333333333333336,18.84,53.68571428571429,5.800000000000005,Medium,72.94428571428571,Upgrade Existing Station,29,85,336.59999999999997,5,43,Bangkok,47681,1
EVS01679,-23.6059,-46.5624,"2322 São Paulo Ave, São Paulo",0,0.37,2,17.77,73,1,22,"CCS, Tesla",2015,0,3.1,1,Annually,48.66666666666667,17.77,52.985714285714295,11.150000000000004,Medium,70.54178571428571,Upgrade Existing Station,46,44,358.16,5,55,São Paulo,42873,1
EVS01680,-23.692142,-46.671862,"3251 São Paulo Ave, São Paulo",0,0.1,0,19.39,65,0,150,CCS,2021,1,3.1,4,Monthly,43.333333333333336,19.39,58.357142857142854,3.049999999999997,Medium,73.52535714285715,Upgrade Existing Station,13,92,1380.0000000000002,4,64,São Paulo,30125,1
EVS01681,-69.899046,94.575793,"9084 Random Rd, City 233, Country",1,0.24,0,6.65,93,2,150,"CHAdeMO, Type 2",2015,0,4.8,10,Quarterly,62.0,6.65,77.95714285714286,66.75,High,66.07035714285715,Upgrade Existing Station,37,136,4896.0,6,21,Country,41996,1
EVS01682,37.58407,126.901581,"6878 Seoul Ave, Seoul",1,0.42,1,17.72,11,3,150,"Tesla, CCS",2014,0,4.5,5,Quarterly,7.333333333333333,17.72,20.557142857142857,11.40000000000001,Very Low,41.982857142857135,Monitor Demand,29,148,9324.0,1,47,Seoul,10903,0
EVS01683,13.819715,100.587108,"5760 Bangkok Ave, Bangkok",1,0.14,2,10.67,21,2,350,CCS,2013,1,3.5,6,Monthly,14.000000000000002,10.67,44.699999999999996,46.650000000000006,Very Low,41.802499999999995,Monitor Demand,33,106,5194.000000000001,1,45,Bangkok,4020,0
EVS01684,37.834019,-122.435421,"6665 San Francisco Ave, San Francisco",2,0.13,2,18.46,96,3,150,"Tesla, CHAdeMO",2015,0,4.1,9,Quarterly,64.0,18.46,80.05714285714285,7.699999999999996,High,88.32785714285714,Build New Fast Charging Station,41,93,1813.5,6,42,San Francisco,42755,1
EVS01685,55.863291,37.660116,"6282 Moscow Ave, Moscow",2,0.39,2,15.0,60,4,150,"CCS, Type 2",2011,1,3.6,9,Quarterly,40.0,15.0,54.85714285714285,25.0,Medium,63.192857142857136,Upgrade Existing Station,45,144,8424.0,4,55,Moscow,21420,1
EVS01686,39.902491,116.335398,"2846 Beijing Ave, Beijing",2,0.38,2,11.02,29,3,350,"Tesla, Type 2",2018,1,3.3,8,Quarterly,19.333333333333332,11.02,50.3,44.900000000000006,Very Low,46.655,Monitor Demand,43,86,11438.0,2,25,Beijing,22452,0
EVS01687,-33.752391,18.461639,"1367 Cape Town Ave, Cape Town",2,0.28,2,9.9,92,1,50,Type 2,2023,1,3.3,3,Quarterly,61.33333333333333,9.9,68.68571428571428,50.5,High,67.7992857142857,Upgrade Existing Station,45,25,350.00000000000006,6,54,Cape Town,46648,1
EVS01688,34.113918,-118.214814,"1101 Los Angeles Ave, Los Angeles",1,0.48,1,6.25,71,1,350,"Type 2, CHAdeMO",2019,1,4.1,7,Monthly,47.333333333333336,6.25,79.69999999999999,68.75,Medium,60.567499999999995,Upgrade Existing Station,11,144,24192.0,5,57,Los Angeles,39001,1
EVS01689,37.744419,-122.440098,"4371 San Francisco Ave, San Francisco",1,0.32,1,1.48,38,2,50,"Tesla, CCS",2016,1,3.6,2,Annually,25.333333333333336,1.48,30.885714285714283,92.60000000000001,Very Low,24.44428571428571,No Immediate Action,24,77,1232.0,3,54,San Francisco,10516,0
EVS01690,25.367362,55.224434,"5858 Dubai Ave, Dubai",2,0.24,1,3.4,65,3,350,"CHAdeMO, CCS",2014,0,4.8,5,Annually,43.333333333333336,3.4,75.49999999999999,83.0,Medium,52.400000000000006,Upgrade Existing Station,43,89,7476.0,4,72,Dubai,48327,1
EVS01691,-3.909207,-154.415264,"8659 Random Rd, City 163, Country",1,0.31,2,13.53,37,3,22,CHAdeMO,2010,1,4.8,4,Quarterly,24.666666666666668,13.53,27.785714285714285,32.35,Very Low,44.04178571428572,Monitor Demand,45,72,491.04,2,57,Country,3396,0
EVS01692,25.268325,55.26999,"8295 Dubai Ave, Dubai",0,0.26,2,1.15,81,2,350,"Tesla, CHAdeMO",2013,1,3.3,5,Annually,54.0,1.15,86.7,94.25,High,56.94250000000001,Upgrade Existing Station,15,85,7735.000000000001,5,78,Dubai,19546,1
EVS01693,-23.620898,-46.535508,"7127 São Paulo Ave, São Paulo",0,0.29,2,2.22,10,4,22,"Tesla, CCS",2012,0,4.4,2,Quarterly,6.666666666666667,2.22,8.885714285714286,88.9,Very Low,9.939285714285711,No Immediate Action,48,77,491.26,1,62,São Paulo,20129,0
EVS01694,25.347957,55.26724,"1395 Dubai Ave, Dubai",0,0.1,2,9.33,86,3,150,"Tesla, CCS",2021,1,3.1,4,Annually,57.333333333333336,9.33,73.05714285714285,53.349999999999994,High,67.05035714285714,Upgrade Existing Station,21,101,1515.0000000000002,6,23,Dubai,2591,1
EVS01695,41.837516,-87.722665,"3894 Chicago Ave, Chicago",0,0.12,0,5.84,99,3,50,CHAdeMO,2012,1,3.8,1,Quarterly,66.0,5.84,73.58571428571427,70.8,High,64.40428571428572,Upgrade Existing Station,12,106,636.0,7,24,Chicago,12303,1
EVS01696,55.720092,37.678705,"4021 Moscow Ave, Moscow",0,0.34,1,8.64,91,0,22,CHAdeMO,2014,1,4.9,4,Annually,60.66666666666667,8.64,65.58571428571429,56.8,High,64.10428571428571,Upgrade Existing Station,27,21,157.08,6,87,Moscow,31561,1
EVS01697,19.115795,72.981876,"2684 Mumbai Ave, Mumbai",0,0.31,2,1.16,21,4,150,"CHAdeMO, CCS",2021,0,3.4,2,Monthly,14.000000000000002,1.16,27.557142857142857,94.19999999999999,Very Low,18.30285714285715,No Immediate Action,49,56,2604.0,1,64,Mumbai,7183,0
EVS01698,25.343923,55.399799,"8308 Dubai Ave, Dubai",1,0.48,1,2.07,11,4,22,Tesla,2022,0,4.4,5,Quarterly,7.333333333333333,2.07,9.585714285714285,89.64999999999999,Very Low,10.206785714285717,No Immediate Action,30,122,1288.32,1,44,Dubai,27572,0
EVS01699,13.730422,100.482662,"3245 Bangkok Ave, Bangkok",2,0.42,1,4.9,17,4,50,"Type 2, CCS",2013,0,4.1,6,Annually,11.333333333333332,4.9,16.185714285714283,75.5,Very Low,19.299285714285716,No Immediate Action,24,43,902.9999999999999,1,30,Bangkok,35080,0
EVS01700,-33.807381,18.520916,"492 Cape Town Ave, Cape Town",0,0.23,2,8.09,90,1,22,Type 2,2013,0,4.1,8,Monthly,60.0,8.09,64.88571428571429,59.550000000000004,High,62.611785714285716,Upgrade Existing Station,42,131,662.86,6,48,Cape Town,21695,1
EVS01701,9.914682,-175.069871,"8963 Random Rd, City 80, Country",1,0.46,0,9.8,88,1,50,CHAdeMO,2019,1,4.3,2,Annually,58.666666666666664,9.8,65.88571428571429,51.0,High,65.50428571428571,Upgrade Existing Station,44,84,1932.0,6,53,Country,8314,1
EVS01702,25.329169,55.335053,"4537 Dubai Ave, Dubai",2,0.13,0,12.3,42,4,350,"Tesla, Type 2",2013,1,3.1,10,Quarterly,28.000000000000004,12.3,59.4,38.5,Low,55.785,Upgrade Existing Station,35,148,6734.000000000001,3,33,Dubai,20623,0
EVS01703,-23.692287,-46.667765,"2419 São Paulo Ave, São Paulo",0,0.36,0,0.78,13,2,22,"Tesla, CCS",2022,0,4.0,6,Annually,8.666666666666668,0.78,10.985714285714284,96.1,Very Low,9.009285714285715,No Immediate Action,17,136,1077.1200000000001,1,43,São Paulo,3139,0
EVS01704,37.849751,-122.313892,"3527 San Francisco Ave, San Francisco",2,0.33,2,9.99,88,0,50,CCS,2011,1,5.0,4,Annually,58.666666666666664,9.99,65.88571428571429,50.05,High,65.83678571428571,Upgrade Existing Station,45,135,2227.5,6,78,San Francisco,48456,1
EVS01705,-33.788315,151.22729,"2609 Sydney Ave, Sydney",0,0.46,1,14.98,41,0,150,"Tesla, Type 2",2019,0,3.2,9,Monthly,27.333333333333332,14.98,41.55714285714286,25.1,Low,53.08785714285715,Upgrade Existing Station,39,124,8556.0,3,58,Sydney,32290,0
EVS01706,19.470373,-99.035416,"2733 Mexico City Ave, Mexico City",0,0.27,2,15.05,21,3,150,"CCS, CHAdeMO",2023,0,3.5,1,Quarterly,14.000000000000002,15.05,27.557142857142857,24.749999999999993,Very Low,42.61035714285714,Monitor Demand,32,22,891.0000000000001,1,45,Mexico City,19088,0
EVS01707,34.132381,-118.292981,"2459 Los Angeles Ave, Los Angeles",0,0.4,1,13.84,43,2,50,"CCS, Tesla",2019,0,3.1,5,Quarterly,28.666666666666668,13.84,34.385714285714286,30.800000000000004,Low,48.724285714285706,Monitor Demand,23,65,1300.0,3,62,Los Angeles,40692,0
EVS01708,18.976169,72.958751,"1853 Mumbai Ave, Mumbai",1,0.26,2,12.15,37,0,150,Tesla,2018,1,4.4,6,Monthly,24.666666666666668,12.15,38.75714285714286,39.24999999999999,Very Low,46.01535714285715,Monitor Demand,23,74,2886.0000000000005,2,55,Mumbai,34130,0
EVS01709,19.027291,72.881427,"2561 Mumbai Ave, Mumbai",1,0.23,1,10.45,42,1,22,"CHAdeMO, Tesla",2016,1,4.9,10,Annually,28.000000000000004,10.45,31.285714285714285,47.75,Low,41.301785714285714,Monitor Demand,11,94,475.64000000000004,3,58,Mumbai,33088,0
EVS01710,41.937812,-87.747491,"1088 Chicago Ave, Chicago",1,0.35,1,4.57,95,3,22,"CHAdeMO, CCS",2016,1,4.1,5,Quarterly,63.33333333333333,4.57,68.38571428571429,77.14999999999999,High,59.10178571428572,Upgrade Existing Station,46,64,492.79999999999995,6,80,Chicago,27292,1
EVS01711,-37.190364,21.155325,"7350 Random Rd, City 169, Country",0,0.24,1,1.99,22,4,22,Tesla,2013,0,4.5,9,Annually,14.666666666666666,1.99,17.285714285714285,90.05,Very Low,15.896785714285716,No Immediate Action,14,96,506.88,1,35,Country,47249,0
EVS01712,34.017385,-118.391113,"142 Los Angeles Ave, Los Angeles",1,0.15,2,9.47,11,1,350,Type 2,2020,1,3.1,5,Annually,7.333333333333333,9.47,37.7,52.65,Very Low,34.40250000000001,Monitor Demand,47,43,2257.5,1,78,Los Angeles,21670,0
EVS01713,-23.699997,-46.674976,"5938 São Paulo Ave, São Paulo",1,0.11,2,0.69,88,1,350,"CHAdeMO, CCS",2021,1,4.9,1,Annually,58.666666666666664,0.69,91.6,96.55,High,59.8475,Upgrade Existing Station,23,54,2079.0,6,25,São Paulo,4738,1
EVS01714,19.189171,72.983519,"6394 Mumbai Ave, Mumbai",0,0.19,2,10.43,83,3,22,CHAdeMO,2019,1,3.3,2,Quarterly,55.333333333333336,10.43,59.98571428571429,47.85,High,62.99678571428571,Upgrade Existing Station,48,43,179.74,6,75,Mumbai,3469,1
EVS01715,34.126648,-118.312594,"6295 Los Angeles Ave, Los Angeles",0,0.39,1,14.75,52,4,150,Type 2,2013,0,3.5,6,Monthly,34.66666666666667,14.75,49.25714285714285,26.249999999999996,Low,58.51535714285714,Upgrade Existing Station,34,47,2749.5000000000005,3,27,Los Angeles,23534,0
EVS01716,-33.864094,151.292708,"1462 Sydney Ave, Sydney",1,0.25,1,5.21,18,3,22,Tesla,2019,0,4.3,9,Annually,12.0,5.21,14.485714285714286,73.95,Very Low,19.411785714285713,No Immediate Action,29,35,192.5,1,46,Sydney,49874,0
EVS01717,34.159162,-118.383219,"1503 Los Angeles Ave, Los Angeles",0,0.12,0,16.3,65,2,150,Type 2,2010,0,4.2,4,Annually,43.333333333333336,16.3,58.357142857142854,18.499999999999993,Medium,68.11785714285713,Upgrade Existing Station,11,78,1404.0,4,46,Los Angeles,10017,1
EVS01718,41.924232,-87.753317,"4267 Chicago Ave, Chicago",1,0.27,2,7.59,68,4,50,"Type 2, Tesla",2016,1,4.7,6,Quarterly,45.33333333333333,7.59,51.88571428571428,62.050000000000004,Medium,51.03678571428571,Upgrade Existing Station,48,34,459.0,5,65,Chicago,3808,1
EVS01719,52.504188,13.411853,"2494 Berlin Ave, Berlin",0,0.18,1,16.46,61,1,22,"CHAdeMO, CCS",2023,0,3.2,1,Monthly,40.666666666666664,16.46,44.58571428571428,17.699999999999992,Medium,61.88928571428571,Upgrade Existing Station,15,30,118.79999999999998,4,60,Berlin,48638,1
EVS01720,19.562396,-99.165524,"9690 Mexico City Ave, Mexico City",0,0.42,1,14.82,72,3,350,"CCS, Type 2",2020,1,3.5,4,Monthly,48.0,14.82,80.4,25.900000000000002,Medium,76.095,Build New Fast Charging Station,26,98,14405.999999999998,5,44,Mexico City,13713,1
EVS01721,-69.103934,127.550134,"6208 Random Rd, City 173, Country",2,0.32,2,11.97,89,3,150,Tesla,2020,1,3.5,4,Annually,59.333333333333336,11.97,75.15714285714286,40.15,High,73.26035714285715,Upgrade Existing Station,34,134,6432.0,6,37,Country,41329,1
EVS01722,34.006596,-118.237901,"4151 Los Angeles Ave, Los Angeles",1,0.22,0,11.47,37,3,350,CCS,2014,1,3.1,5,Monthly,24.666666666666668,11.47,55.89999999999999,42.65,Very Low,51.6825,Upgrade Existing Station,37,87,6699.0,2,31,Los Angeles,3719,0
EVS01723,19.186502,72.966655,"742 Mumbai Ave, Mumbai",1,0.31,0,0.77,64,3,50,CCS,2019,0,4.3,8,Monthly,42.66666666666667,0.77,49.08571428571428,96.15,Medium,36.981785714285714,Monitor Demand,11,62,961.0,4,70,Mumbai,23890,1
EVS01724,19.014543,72.846304,"4316 Mumbai Ave, Mumbai",1,0.26,1,8.19,36,0,350,"Type 2, Tesla",2019,1,3.6,10,Annually,24.0,8.19,55.2,59.050000000000004,Very Low,45.4125,Monitor Demand,44,88,8008.000000000001,2,58,Mumbai,12700,0
EVS01725,13.79701,100.545907,"2626 Bangkok Ave, Bangkok",1,0.39,2,18.44,71,0,150,CHAdeMO,2023,0,4.9,3,Quarterly,47.333333333333336,18.44,62.55714285714284,7.799999999999995,Medium,75.04285714285714,Build New Fast Charging Station,46,94,5499.000000000001,5,29,Bangkok,37509,1
EVS01726,25.201664,55.358268,"4187 Dubai Ave, Dubai",2,0.4,1,18.67,23,4,350,"Tesla, Type 2",2022,0,4.7,4,Annually,15.333333333333332,18.67,46.099999999999994,6.64999999999999,Very Low,56.862500000000004,Upgrade Existing Station,14,122,17080.0,2,73,Dubai,43534,0
EVS01727,37.592174,127.092261,"6884 Seoul Ave, Seoul",2,0.28,0,2.9,23,0,22,"Type 2, CHAdeMO",2023,0,4.3,9,Quarterly,15.333333333333332,2.9,17.985714285714284,85.5,Very Low,18.01928571428571,No Immediate Action,10,60,369.6,2,48,Seoul,37766,0
EVS01728,19.135727,72.99177,"9596 Mumbai Ave, Mumbai",2,0.22,1,2.94,52,4,350,Type 2,2015,0,3.5,7,Monthly,34.66666666666667,2.94,66.39999999999999,85.3,Low,44.705,Monitor Demand,49,78,6006.0,3,60,Mumbai,27705,0
EVS01729,19.494896,-99.140978,"6304 Mexico City Ave, Mexico City",1,0.3,1,2.97,44,1,22,CCS,2013,0,4.2,8,Quarterly,29.333333333333332,2.97,32.68571428571428,85.14999999999999,Low,29.271785714285713,No Immediate Action,21,58,382.79999999999995,3,28,Mexico City,19787,0
EVS01730,37.619779,126.915206,"3724 Seoul Ave, Seoul",1,0.21,1,17.85,58,4,150,CCS,2014,1,3.3,8,Quarterly,38.666666666666664,17.85,53.45714285714285,10.749999999999993,Low,67.12035714285713,Upgrade Existing Station,45,22,693.0,4,82,Seoul,49845,0
EVS01731,-79.496518,-133.894791,"3196 Random Rd, City 76, Country",1,0.31,2,13.74,23,1,150,"Type 2, CHAdeMO",2011,0,3.2,9,Monthly,15.333333333333332,13.74,28.95714285714286,31.299999999999994,Very Low,41.377857142857145,Monitor Demand,32,26,1209.0,2,56,Country,27588,0
EVS01732,19.508011,-99.172675,"5284 Mexico City Ave, Mexico City",2,0.32,0,15.54,53,4,50,Tesla,2023,1,3.5,2,Quarterly,35.333333333333336,15.54,41.385714285714286,22.300000000000008,Low,56.99928571428572,Upgrade Existing Station,40,68,1088.0,4,33,Mexico City,27123,0
EVS01733,37.848814,-122.351406,"9724 San Francisco Ave, San Francisco",0,0.29,0,4.21,98,1,350,CCS,2016,1,3.8,6,Quarterly,65.33333333333333,4.21,98.6,78.95,High,71.3075,Upgrade Existing Station,20,45,4567.5,7,58,San Francisco,34062,1
EVS01734,13.814622,100.50194,"6386 Bangkok Ave, Bangkok",0,0.24,0,12.27,27,3,350,"CCS, CHAdeMO",2010,0,4.5,3,Quarterly,18.0,12.27,48.9,38.650000000000006,Very Low,47.78249999999999,Monitor Demand,19,120,10079.999999999998,2,59,Bangkok,11177,0
EVS01735,41.855205,-87.669745,"4140 Chicago Ave, Chicago",1,0.13,0,0.64,30,3,50,Type 2,2013,0,4.5,6,Annually,20.0,0.64,25.285714285714285,96.8,Very Low,18.734285714285715,No Immediate Action,12,98,637.0,2,73,Chicago,22727,0
EVS01736,19.559476,-99.181481,"3100 Mexico City Ave, Mexico City",0,0.12,2,10.87,80,4,22,CCS,2022,1,3.5,1,Quarterly,53.333333333333336,10.87,57.885714285714286,45.65,High,62.17678571428571,Upgrade Existing Station,23,21,55.44,5,22,Mexico City,31220,1
EVS01737,19.481024,-99.011304,"5609 Mexico City Ave, Mexico City",0,0.32,2,7.82,52,0,150,Tesla,2022,0,3.9,7,Monthly,34.66666666666667,7.82,49.25714285714285,60.9,Low,46.38785714285715,Monitor Demand,25,146,7008.0,3,74,Mexico City,10882,0
EVS01738,19.412566,-99.126749,"6988 Mexico City Ave, Mexico City",2,0.28,2,4.81,26,2,350,"CHAdeMO, Tesla",2022,1,4.2,9,Monthly,17.333333333333336,4.81,48.199999999999996,75.95,Very Low,34.1975,Monitor Demand,19,39,3822.0000000000005,2,52,Mexico City,2136,0
EVS01739,43.760173,-79.32281,"3423 Toronto Ave, Toronto",1,0.33,2,19.42,12,2,350,"Tesla, CCS",2021,0,4.9,6,Quarterly,8.0,19.42,38.4,2.8999999999999915,Very Low,52.345,Upgrade Existing Station,38,136,15708.0,1,38,Toronto,35832,0
EVS01740,19.463456,-99.001542,"3452 Mexico City Ave, Mexico City",0,0.27,0,13.31,59,2,350,"CHAdeMO, CCS",2019,0,4.0,8,Monthly,39.33333333333333,13.31,71.3,33.45,Low,66.56249999999999,Upgrade Existing Station,19,51,4819.500000000001,4,53,Mexico City,32966,0
EVS01741,2.434672,-10.520062,"7465 Random Rd, City 467, Country",1,0.11,1,18.29,75,1,350,CCS,2018,1,4.6,8,Annually,50.0,18.29,82.5,8.550000000000002,Medium,83.7575,Build New Fast Charging Station,21,47,1809.5,5,69,Country,8009,1
EVS01742,-23.510484,-46.5021,"6936 São Paulo Ave, São Paulo",1,0.31,0,15.62,40,0,150,CHAdeMO,2012,0,3.2,6,Annually,26.666666666666668,15.62,40.857142857142854,21.90000000000001,Low,53.677857142857135,Upgrade Existing Station,39,96,4464.0,3,66,São Paulo,13987,0
EVS01743,-33.808026,18.441845,"1855 Cape Town Ave, Cape Town",2,0.11,2,17.38,87,2,50,"CHAdeMO, CCS",2023,0,3.7,1,Quarterly,57.99999999999999,17.38,65.18571428571428,13.100000000000001,High,78.23928571428571,Build New Fast Charging Station,10,20,110.00000000000001,6,65,Cape Town,38311,1
EVS01744,37.79553,-122.370901,"8880 San Francisco Ave, San Francisco",2,0.32,0,2.68,77,2,22,Type 2,2015,0,3.7,9,Quarterly,51.33333333333333,2.68,55.785714285714285,86.6,Medium,46.254285714285714,Monitor Demand,14,75,528.0,5,75,San Francisco,32575,1
EVS01745,-23.535981,-46.528496,"1556 São Paulo Ave, São Paulo",1,0.2,0,16.38,65,1,350,"Type 2, CCS",2018,1,4.9,1,Monthly,43.333333333333336,16.38,75.49999999999999,18.100000000000005,Medium,75.11499999999998,Build New Fast Charging Station,29,54,3780.0000000000005,4,76,São Paulo,2007,1
EVS01746,25.355926,55.273791,"7832 Dubai Ave, Dubai",1,0.45,2,1.91,48,4,150,CHAdeMO,2010,0,3.1,7,Monthly,32.0,1.91,46.457142857142856,90.45,Low,33.925357142857145,Monitor Demand,17,131,8842.5,3,70,Dubai,6445,0
EVS01747,-23.633354,-46.64057,"6579 São Paulo Ave, São Paulo",2,0.41,0,10.84,37,2,50,"CCS, Type 2",2021,1,3.0,8,Annually,24.666666666666668,10.84,30.185714285714287,45.8,Very Low,40.294285714285714,Monitor Demand,21,49,1004.5,2,73,São Paulo,11706,0
EVS01748,19.43903,-99.149436,"9974 Mexico City Ave, Mexico City",2,0.19,0,6.03,43,3,150,"Type 2, Tesla",2010,1,3.0,4,Monthly,28.666666666666668,6.03,42.957142857142856,69.85,Low,38.48535714285714,Monitor Demand,10,73,2080.5,3,47,Mexico City,48517,0
EVS01749,-33.816343,18.401523,"1567 Cape Town Ave, Cape Town",1,0.22,2,5.77,58,1,150,CCS,2011,0,3.7,10,Monthly,38.666666666666664,5.77,53.45714285714285,71.15,Low,45.98035714285713,Monitor Demand,29,55,1815.0,4,38,Cape Town,45486,0
EVS01750,52.461955,13.490878,"3569 Berlin Ave, Berlin",2,0.48,2,3.55,89,2,22,Type 2,2022,0,4.5,10,Quarterly,59.333333333333336,3.55,64.18571428571428,82.25,High,54.13678571428571,Upgrade Existing Station,37,99,1045.4399999999998,6,46,Berlin,30257,1
EVS01751,-15.797864,129.086441,"5116 Random Rd, City 360, Country",0,0.23,0,14.4,48,3,22,CHAdeMO,2015,1,3.1,6,Annually,32.0,14.4,35.48571428571428,28.000000000000004,Low,51.394285714285715,Upgrade Existing Station,46,77,389.62,3,67,Country,22736,0
EVS01752,52.577535,13.363431,"5620 Berlin Ave, Berlin",0,0.45,0,19.02,35,0,350,"Type 2, Tesla",2015,1,3.3,3,Quarterly,23.333333333333332,19.02,54.49999999999999,4.900000000000004,Very Low,63.834999999999994,Upgrade Existing Station,46,102,16065.0,2,38,Berlin,43207,0
EVS01753,-23.566775,-46.519272,"6639 São Paulo Ave, São Paulo",1,0.34,0,12.27,13,4,150,"Type 2, Tesla",2019,1,3.3,7,Quarterly,8.666666666666668,12.27,21.957142857142856,38.650000000000006,Very Low,33.505357142857136,Monitor Demand,21,84,4284.0,1,70,São Paulo,14281,0
EVS01754,41.99416,-87.657356,"9588 Chicago Ave, Chicago",2,0.23,1,3.41,78,4,22,"Type 2, CHAdeMO",2010,0,4.0,9,Monthly,52.0,3.41,56.48571428571428,82.95,Medium,48.06178571428571,Monitor Demand,46,88,445.28000000000003,5,26,Chicago,2435,1
EVS01755,19.593428,-99.165564,"2177 Mexico City Ave, Mexico City",1,0.34,0,12.53,76,4,350,"CHAdeMO, Type 2",2021,0,5.0,7,Annually,50.66666666666667,12.53,83.19999999999999,37.35000000000001,Medium,74.20750000000001,Upgrade Existing Station,37,147,17493.0,5,48,Mexico City,34339,1
EVS01756,19.044419,72.841814,"1768 Mumbai Ave, Mumbai",0,0.22,1,10.42,28,0,150,Type 2,2023,1,3.2,7,Monthly,18.666666666666668,10.42,32.457142857142856,47.9,Very Low,38.21785714285714,Monitor Demand,24,70,2310.0,2,62,Mumbai,36150,0
